summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,queue,date
Voq64L8pyp6X53pO2stiSzaf37mJOR5mHNWe3MdKM4VsnQ,midkingzz,539,I,206,174,True,False,False,False,grandmaster,14/03/2021
Se93dvR72fMMvPNePhnz3cLKkohsfrxE08i2vur_u4ZU,micaO aff,361,I,104,94,True,False,False,False,grandmaster,14/03/2021
WGwUaCBN2XHBKbRHvOy8_-LI1t67-X7ynnFT1Y26a0H65Lo,TonyElTigre,505,I,152,135,False,False,True,False,grandmaster,14/03/2021
TVJIxinAxUZK2nZfIrB3OVYbHLGrG4v1EEVIMyYB-0gSwQ,Düna,343,I,82,67,False,False,False,False,grandmaster,14/03/2021
t_qCJRh0LsHnuv8Tb5JnKqTm5Yx_vpink1kbdNwQwzUB1Q,Hidden Player,360,I,173,167,True,False,False,False,grandmaster,14/03/2021
p24J0aacUnN7u2d80y2r3wfHx4FM879YVrLCoakJfY7p,Kyrie lrv1ng,460,I,49,43,False,False,False,False,grandmaster,14/03/2021
Gqptsj7VTRaLaO0E5zttLnrJP5TxyR__zusJSti2B9dx4Q,SmaII,416,I,52,42,False,False,False,False,grandmaster,14/03/2021
KgTpFYzsnt1kWwO8ebsWL86b3mhQV4pyRYxirD4n13dU,vert 1999,521,I,167,157,False,False,False,False,grandmaster,14/03/2021
mJo84dW6Sab2as6dwm-jT8EMNdDTH9QwkbuMML1gSkU9Cg,Pauli,354,I,66,48,False,False,False,False,grandmaster,14/03/2021
4A54qPGo_piKhKHTxYXK7a3sb6t0VY8KFk3xZVONTiMpveg,Katto,535,I,208,192,False,False,False,True,grandmaster,14/03/2021
6UNXPxmEZcEhOkuU5fdBk1kBwfhLliX0Z4GKwSfRpWyM9g,TXG Omoshi,366,I,150,143,False,False,False,False,grandmaster,14/03/2021
DQVG5xk-lOa3iK_lnGHecrMU73q6bXFsDpr89beMEJWhtQ,sick0 mode,366,I,59,36,False,False,False,False,grandmaster,14/03/2021
OXtDlFID9q9y54hkpZ1nSy45PnmX_IUYceIcBj-h1maoQuY,ruler123456789,423,I,172,151,True,False,False,False,grandmaster,14/03/2021
4AlpydmaRtANEf9z_KxKRZh6lGc89BESFF1fm54ItDwuPw,bigwaN,411,I,92,84,False,False,False,False,grandmaster,14/03/2021
l4rE4JC_4ZJwjBpRMIoL1fB_E5klhm5PYdUs6ALeZskZKA,bugi,521,I,95,80,False,False,False,True,grandmaster,14/03/2021
SeW9YZzv61e7maocsGXMkqlTN--TyRTVjuPmzZmXf-MhIw,CNB SuperCleber,332,I,294,290,True,False,False,False,grandmaster,14/03/2021
y9TH_5xhORAVIzVADSucYvlqnS1TDZsLMeoB9wlWFve7SDM,Odyceuz,388,I,155,129,False,False,False,False,grandmaster,14/03/2021
oV1G4wG2kczghM0HcW_c4ZGIaHls4DDEEKqqx9Tmomyd,Trigo 11,374,I,45,39,False,False,False,False,grandmaster,14/03/2021
uTNch6Yqbj1oyTMqu_5S0Y9G0p39BkXOqtfWLZAqlPwwGoA,jrze,486,I,195,182,True,False,False,False,grandmaster,14/03/2021
Ztrsh45xwKdxCu3898jrKdauZRNjJzVi5e7PE7ViBylg,aspas do lol,554,I,51,28,False,False,False,False,grandmaster,14/03/2021
M-UTXcNJd6BtMfS5tf-HPakdkSGqoNwxr6CvQr3l4J9jsA,Magus Deds,646,I,517,492,True,False,False,False,grandmaster,14/03/2021
8g_SQnrSw0tPyqzQITIrYZj87yRikqD0XctZfC3CqK87cg,LrK           23,440,I,225,207,True,False,False,True,grandmaster,14/03/2021
SPv_kvg4QO7sYJ6Rk1fUVFX-mvmEJM3I8ivqdJoVkx7xxPE,thug019,435,I,316,297,False,False,False,False,grandmaster,14/03/2021
zuNseQefxJHpfcbqrh8jzua05yOaB15yWHhUlT6aziuqicM,Zayco,466,I,359,353,True,False,False,False,grandmaster,14/03/2021
RPhHGQTzA3upipjCInN3hK-GMIvJiMYCntG_woIJy7tU0mA,Frothy Coffee,347,I,80,70,False,False,False,False,grandmaster,14/03/2021
SAqteauVOoO5Njj1MDvRptEw_-5zABLq1dk_dJ4T7Mx3zUL6cDNE1BXgXw,222123,470,I,66,63,False,False,False,False,grandmaster,14/03/2021
W0GN2-MmRoANQEfCs-axbyEL_bsvNvFDY-Bz47p2VMrQ9sI,Abyssal tentacle,492,I,90,75,True,False,False,False,grandmaster,14/03/2021
p_FV7Vitu5uQhDWhSPRPLcVudEodOhj2c8HPTql-Od-DPCo,KUNEMI,339,I,90,75,False,False,True,False,grandmaster,14/03/2021
tdFBmqIcPTOtb5Z5my3uHWv8GMJ55ZNFrdgMlMWSLZiX,Väyne,372,I,118,109,False,False,False,False,grandmaster,14/03/2021
pTV_2OaD07SITuUHuJpireTrESSQ7Omiq5l-d15YHA2qyQ,LUCIANO 11,364,I,65,50,False,False,True,True,grandmaster,14/03/2021
-f1lIDrIxKNdo948eH5MqCncM2oLF4HT5dfbwb_x_jAlLA,Slint,421,I,127,112,False,False,False,False,grandmaster,14/03/2021
IXKMXw_vvusjpF82SQHwucb1Bi5kz73yj1KNQhQjSdjHOEY,MIGX DA FLORESTA,493,I,58,45,False,False,False,True,grandmaster,14/03/2021
5vnNiTMF0L32W8YiwPS_DoOIgOCFfaZwilYAuG2Nex_a9K8,CbTV bgob1,492,I,76,65,False,False,False,False,grandmaster,14/03/2021
A_H1_6BJJiaPMlgS1r1p0WXheBpP_kLptcbxquzdrkro,Alerefou,426,I,164,107,False,False,False,True,grandmaster,14/03/2021
QOiEKn_4JgNNrF3Lips1wLDRY6-1gX715Mzaj38fgmHoZtU,guK,306,I,300,277,False,False,True,False,grandmaster,14/03/2021
tQy5a12QV3xqOwtoctKL-vU83o3l4CZJyVF97sfDoHmlSg,CNB salge,429,I,194,166,False,False,False,False,grandmaster,14/03/2021
9rOBm0wfB0e3Pzs5t6hawMpgWLK2dYDGlfmoqx_PgvRe3P8,Diana de Gales,616,I,108,69,False,False,True,False,grandmaster,14/03/2021
nltwDoabZGogVGkuLEPsRlojUVUcXv9SiZp_wXxE5Dswyw,uZent,464,I,147,127,False,False,False,False,grandmaster,14/03/2021
1JvbHJ5346ktl1K-cySVEmxO0F5Z-WF9fvR5ecm0CnVGpg,Minerva,433,I,203,194,False,False,False,False,grandmaster,14/03/2021
iHTDHZP9XClZsrwA3Isu2zGqQtNdn7G5QOcfqAAw7hGhbw,xusty1,447,I,66,34,False,False,False,False,grandmaster,14/03/2021
SgFa3nfDAuoGpGnG7TSlmVgoFCbW7bYqfBv_sZ0a2_jcEQ,lelo rawr,329,I,46,36,False,False,False,False,grandmaster,14/03/2021
4GX8D82CQzifRFcqj80HT2L3bPcRQp5yVHjsn163n_L-iw,Weikyy,448,I,204,171,False,False,False,False,grandmaster,14/03/2021
hiCF_mITLy2qXDOJ2RsVp4yM8FC5SsLoHaKaZuhthQ1RFw,KR BBQ,482,I,141,123,False,False,True,False,grandmaster,14/03/2021
mUVzNtbD5dtBlP5XDeHw3Dgw1nvLpWeBrFOKXyZfAwSN3_I,Rosa do Deserto,343,I,79,72,False,False,False,False,grandmaster,14/03/2021
jzOQ8EQYUhIDwwL60l7-pNMsxNveWv6-mTdrY9sgII7_zek,blue friday,510,I,134,114,False,False,False,False,grandmaster,14/03/2021
cXjfp_zqI5HtJjIl-ysd5lbAuDw2F9wtwo54ZxO_8dCp,MADKING V2,386,I,57,50,False,False,False,False,grandmaster,14/03/2021
TLi-c-y4ZxF5nen11WESM6tuK-odYXhNTYfubodNX-k_4G9MDTWUYVchgg,badtuno,340,I,40,31,False,False,True,True,grandmaster,14/03/2021
ZkR5erikfyvDoVEI0cL3Hdn0fNVYUduTAtWFoHhMb00Q,Woox16,396,I,148,131,True,False,False,False,grandmaster,14/03/2021
aG1DNwHZbMHI4RSdcKn-jR7nVN0JAWD7NoPj5p7e3D6EIuQ,Anyyyyyy,518,I,38,21,False,False,False,True,grandmaster,14/03/2021
2Pgy-WCQ0a6F6Ib2b4VD0yPn7dvAmWK9V5T9q3VWhmXFmg,Daenerysz,397,I,108,100,False,False,False,False,grandmaster,14/03/2021
o_sUCCW-oSvKZvHFMji_wSBrdROt_As8oGFhZIk3HBcSCeg,Kuchisake Onna,354,I,58,53,False,False,False,False,grandmaster,14/03/2021
HYPEtY2djf4nOI6bm1BWZzJFNuVuM3aaQjs9hgKa360u7A,myung,341,I,107,105,False,False,True,False,grandmaster,14/03/2021
RoiRs2-I2M0PK_ZCi7TdElNEE7GU4iBKGtts9liXyYTlSKE,Shmebu,488,I,159,151,False,False,False,False,grandmaster,14/03/2021
k_mSjxE0NfnPWua-j41TplqcIIykFV0b56M6OzjKiJuxOXU,pure,329,I,36,34,False,False,True,False,grandmaster,14/03/2021
yrwJZCh1BPEHSjsbEd3EzTjA3TgXYLbbyUzksdiddFhBqA,Riiquee,520,I,90,79,False,False,True,False,grandmaster,14/03/2021
cy4eZ789zKo5gVXc77k3CuPv73WfFS4EUPcqUxXAKz5PXQ,TiTiltei KK XD,513,I,139,122,False,False,False,False,grandmaster,14/03/2021
mDFHqk0vZTdN6M414Nzs036KN93Mo6eV8aCBFLY1mAmSkA,Brunox1001,558,I,167,143,False,False,False,False,grandmaster,14/03/2021
N2BAQEyA0hR9ffsI4gUmNBEEtXp9ITO6fTFiQAxYI2LFxQ,copydog,394,I,161,169,False,False,True,False,grandmaster,14/03/2021
US_F5reC7zi_shjUPsvDQjd8kQHLkudWLbHZ0qj5JzCUklc,cabo joguinho,499,I,152,134,True,False,False,False,grandmaster,14/03/2021
YqZXc-QJKHLovaLWyoywd5hghAq4IxTt8Jt-rR1cgSZeNoY,yamato310121,354,I,93,81,False,False,False,False,grandmaster,14/03/2021
eziLTjlGqZK-3sF_JxVwGa8-sqe9nGgF8a1YiCq1cPf9lA,O Rengar,344,I,56,54,False,False,False,False,grandmaster,14/03/2021
GEo1ijc9BYlsZw_UhOaRYRDSHjLuefvKTe_sqbmksXNZwQ,leleo1,494,I,174,148,False,False,True,False,grandmaster,14/03/2021
S_2D5YkAemucO4Lis2Huov4sDYXesaV_rCMeVlyw4XyNC9c,Sõgeking ,354,I,139,115,False,False,True,False,grandmaster,14/03/2021
h2N59SUekP7eX9F0xLTJ5ujQaq5W0JuizYsS6mBfv7GOsA,FNT Gripen,586,I,276,261,False,False,True,False,grandmaster,14/03/2021
jFSz1USZ1mo4UcnEKTfTifhpaZVyNTYiv4X5fITMzhOF,Gigi Safaloiro,389,I,142,129,False,False,True,False,grandmaster,14/03/2021
MfgP40LvZsItdh6p0a7d6ZJY7uPVVBLJ76Dk2aiUlxqHd_0,interIude,466,I,176,156,False,False,True,False,grandmaster,14/03/2021
d5CYxx9eUhgAL3JUIRiCHsw6AaMehFz3mP5p9FU-wukwwEo,kinda cutie,374,I,167,161,False,False,False,False,grandmaster,14/03/2021
a6vNggGVYjSKnM_sIjs8CFDSQ-Yf-89AiwDqi7b19t_65mE,Yagi Blue,392,I,69,51,False,False,False,False,grandmaster,14/03/2021
xhFjdXQGF7tiWvRuoSYoFutEg-0ChyFhOSX_Z0Fc7Aat-3Q,Tibbers Triste,512,I,121,97,False,False,False,False,grandmaster,14/03/2021
IFykSOatgnsMkufaYU2Kp--XQh1ZP52KeYJ253mtV5XQgXE,Big Genos,382,I,104,89,False,False,False,False,grandmaster,14/03/2021
N_5fTRH1f4fEfLBnHEaO93mvpRnOcsF167zrjFeTQIIZtA,iMaaasTeR,421,I,126,116,False,False,False,False,grandmaster,14/03/2021
IEjR0Mofz1gJc_SvDj7Sh6bsnEpP-aQD6VCLG0OcrFjWO3Q,W1NTER,510,I,169,136,False,False,True,True,grandmaster,14/03/2021
1YNBNKK4EnfJ-Xs3TE4kDuZmBg9uwZ7URwMd6WwnuHQCcw,tsunami123,458,I,170,154,False,False,False,False,grandmaster,14/03/2021
rZpM4lMvoCX5EyFOkNdPrucWCB-YcZ_hnqJgHj7QkGuZ,llIIllIlIlIIIll,330,I,80,73,False,False,True,False,grandmaster,14/03/2021
w8pMV2nA1oogfSB2Flzjw_eOOaMqeGhWY-1a4zls5UFU5to,JHud,598,I,237,225,False,False,True,False,grandmaster,14/03/2021
bULYXnwGDW2z1Qku-fHD70KrwG6wvFR0D3BMAOtbT5dpOLI,RekklesRuler,335,I,257,225,False,False,False,False,grandmaster,14/03/2021
YTbtVkXtrRVOmqJKPyOkT-hwExt_LYo4_Jl2OJhLS6o3DhY,Geveze,534,I,238,214,False,False,False,False,grandmaster,14/03/2021
EKaeDzITsRADTAD8qVk-3mspDxQELRMMn2rRgGvzbytKAw,Thats for u Mom,339,I,109,103,False,False,True,False,grandmaster,14/03/2021
hncR0LB6bOkYErXW7bjZa5rJ6c7IIxtV5XcShf3Zyi9U6hY,DogMaaw,294,I,109,104,False,False,True,False,grandmaster,14/03/2021
M3BkIkS-SArJDH6az2hQ6jXdr8MTvWmzmgz-z_oS_b_1ow,Please,497,I,135,121,False,False,False,False,grandmaster,14/03/2021
GH7FKrzkB1YC3zy6RFXTO6R6dbVn6zNsY2B3FnisDXaL_-s,Zehnder,426,I,95,77,False,False,False,True,grandmaster,14/03/2021
DWQGdCPQfS-G52ELoRcVE1Yvq4lzaNJyfK8ob7TGq9LSzA,adapmE,524,I,107,90,False,False,False,False,grandmaster,14/03/2021
dunurea54AUV6sfZijTsi8OTeG5cNdqaTVQSg-4UoRhzwvs,Nínjá,568,I,199,169,True,False,False,False,grandmaster,14/03/2021
Vm3HP_X9FXUW5BxuQ8z7KNiLWaOHIi7eZ2g5CZRzQbv6ZA,Caitlyn,498,I,130,114,False,False,False,True,grandmaster,14/03/2021
HYnMFszK_Z3_OdzGGHeH2HB-0vhtuyKqdBsZWZSnZ1-iBA,MegasMIL,405,I,111,97,False,False,False,False,grandmaster,14/03/2021
HV2VbT8OcxUYzpnc6uDMgLhtmW695DQRb92bjBoN57oDNdo,Die trying,471,I,121,105,False,False,True,False,grandmaster,14/03/2021
DBOynSlZhj9dOlQwciuRF0tkU-CcY9CbxcC5rh1BvjKu-X4,rainsshow,409,I,155,113,False,False,False,True,grandmaster,14/03/2021
010h1QnfbNzJ7E5tCAMtS_h7A9S9BtiCgtT4OIP3J2f_r5A,haku invading,444,I,86,61,False,False,False,True,grandmaster,14/03/2021
yPSThgrztK5D0O5cwoQ2MBVV_srlKTbyQypICpACtAa0VA,Tokoyami,365,I,108,106,False,False,False,False,grandmaster,14/03/2021
oKvkKLV12Iqls_PaVH8jm1wL3Rautt10qQD2MUmdKSXyXA,Notch1,383,I,311,304,False,False,False,False,grandmaster,14/03/2021
iqBJk4QcB3r4XOpbubcHTdbVrkWYiSnPEBydOeZkN6HY4w8,tufi,458,I,261,254,False,False,True,False,grandmaster,14/03/2021
bcD9-lnp_jBFbUNd_quBCvp6d25go4qPpER0irZKJypW2w,HOMI DAS CAVERNA,402,I,185,176,False,False,True,False,grandmaster,14/03/2021
A8--i06b8UslSa9Lv55-V9cJxNqOARbRMYugsdaJPMXf3Q,sidera1,391,I,67,58,False,False,False,False,grandmaster,14/03/2021
U2LkIj9h5FGqmCAbXdicLXSfyYBLpPO9yA219agaMEIeyA,LookStemp,561,I,229,215,True,False,False,False,grandmaster,14/03/2021
Yab-LK90JCuZbV4jKq9DkF3IjZbhfZ_wBnbRjanMd4vyuw,thomas1,340,I,73,69,False,False,True,False,grandmaster,14/03/2021
z80Jzuq9aoa9LJ1Adoux0V-ZzdweL6USqBleIUOMTqSYIA,Zadx,348,I,33,10,False,False,True,False,grandmaster,14/03/2021
bufYKlm9HPwPdbIBzBRYPcCUEV1E_enhiJL7ylSweqPIyE8,Bann1,365,I,180,136,True,False,False,False,grandmaster,14/03/2021
HxcPrlrDWBXa9yYd733XGc9BbY0dhGOSGXAwaWBirWn_MAA,aShuraWurath,394,I,65,57,False,False,False,False,grandmaster,14/03/2021
Xg6gVp9d8RSbPZKs_lPry7m-eQDAhaLAcnvf4D-NADKdTw,G0LF B0Y,347,I,57,46,False,False,False,False,grandmaster,14/03/2021
JX5kjjISDrMBfna0f5o5jXhEgf6p1n4fErrTN7IB0l7q6nc,G Ryan,338,I,55,49,False,False,False,False,grandmaster,14/03/2021
5U6CON1olVURwelwepcD39umSwmkVlrtyWGrYM4VdamMvQ,LITTLE CHAVERO,365,I,129,118,True,False,False,False,grandmaster,14/03/2021
xlLBwSpCo2omOnZ1KG3cMZJRHqQl8f5kTn1ZF23Od8bs2g,Griba,535,I,103,91,True,False,False,False,grandmaster,14/03/2021
5uIpVYSMPYuk9ALs_E8qaDUKIlnIex1TtANroJFEm49WECg,Road,349,I,102,85,False,False,True,False,grandmaster,14/03/2021
4C4RSDls8YqpDG6OwtxpEPkujprLCIO3BZrzaBUjoiuFQd8,CBN yazi,384,I,88,78,False,False,False,False,grandmaster,14/03/2021
Mv3fWCiRcrdJc6VSkIDBwTrZP1Gy5wWAh5XWHf6r06ys,zPosêiDoN,377,I,421,401,False,False,True,False,grandmaster,14/03/2021
eCSyV73K1k_stvyrVPLGDIXHseNCQS87Hp-LtgfvqWD8tmT5SSmTxNzf6A,how pathetic,345,I,55,40,False,False,False,False,grandmaster,14/03/2021
vSBZgdjrG5YiTSkZ1aYDtd__9X39hyIezZAkSL9cCJA5M3k,Griba1,595,I,177,156,False,False,False,False,grandmaster,14/03/2021
ZdSs_oewCe2fcwz2Yc6xuS3Z4vuZAQlgD-Opm2r70ZweRe0,Kauri,504,I,57,36,False,False,False,False,grandmaster,14/03/2021
MnLNBsKzQSTZ8QwSlLlkhdlsyyX68l1jTqhxCIdXKMsVEQ,Aiai,345,I,141,119,True,False,False,False,grandmaster,14/03/2021
BJ2sMQnmsIg3UI6ZJMemzPVeSozbb1WxPCVQbIiTXeyF7Tc,sekaM,504,I,68,46,False,False,False,False,grandmaster,14/03/2021
2948IXYj3EgkF3bWnHWDGm2MmHYj6LzB0D7a3n8nH9-LwJHV5SPbxr34LA,qiyanazedzed1,576,I,274,238,False,False,True,False,grandmaster,14/03/2021
sqgSJw0QHcWBhJX6MzwYuddu8Ek5zBBffGdXH_EBqdW12A,i304304 304304 3,564,I,102,72,False,False,False,False,grandmaster,14/03/2021
Sab2uTCbLPUEnG4BFFMscUuLNOaHDZoejpmZ5Puq3Sup_cE,Luxanna do ban,335,I,48,42,False,False,True,False,grandmaster,14/03/2021
zSffpcaTDpJNbnCw6zT-tPh2iXhp8LnSr0rKetCnSDgdyw,FNT fimo,605,I,176,147,True,False,False,False,grandmaster,14/03/2021
TKbKrwIbbViVEY9hPvfEPnZ7NeNvyiiLHw9_zVVT4m9HaA,Deus da Pamonha,369,I,139,117,False,False,False,False,grandmaster,14/03/2021
u-LIscYT_0jyQWU79Q2TRnCvZiBThXvMqHRR2OTS5djSCUc,psychododgers,335,I,90,85,False,False,False,False,grandmaster,14/03/2021
IgF6EnDDS-Wjz1A8UrbzS1JAiaITrTjGWezWFxdmNV4MKeY,DIABINHOO,430,I,95,91,False,False,False,False,grandmaster,14/03/2021
u-b3XYmoAuUuwRWPDA2xytcs3EKzdcddHxhDCViqbHIKVbg,HUMBLE LEADER,628,I,183,157,False,False,True,False,grandmaster,14/03/2021
0iXmvzKK7XsWxowQ86-elT2vVKUxvRwTimIRM-4Ct5d2V9g,xaxaxaxaxaxa,332,I,157,147,False,False,True,False,grandmaster,14/03/2021
teAJl0L6qryj9iwaaOej0uQnmQdINvVHKHBo5x1JfaUdxg,FILHO DO RESEK ,443,I,127,103,False,False,True,False,grandmaster,14/03/2021
W9hop17FpZ5z45eXe6yyV5YozBB5YdDGa8YHRlBtaUoR6g,Aegis,446,I,78,72,False,False,False,False,grandmaster,14/03/2021
8NmUf8rYtiYFcIWLVXfP-35Vheyg_NJpOj1r44BR3nSZIA,Gëds,378,I,54,46,False,False,True,False,grandmaster,14/03/2021
wkSiPPQ0GP4n0EZD5lT5e-0bGRxcZglzoF51iSvC9qJYBA0,FROST THE GOD,339,I,58,53,False,False,False,False,grandmaster,14/03/2021
RqNAFT17boylKADNBEnH_KFffbyCfrBiDm2TfG_iT-mEYm0,devaneyo1,277,I,167,136,False,False,True,True,grandmaster,14/03/2021
OYDRZ4AUfpdLsU42Dwl3xgiusrwSCVZSLGbDLkzpULCRJHA,Midnight Shooter,330,I,280,262,False,False,True,False,grandmaster,14/03/2021
7mk-0YZTQ92JJy2ReTLIQZo5rjvO5pVEuXpxYcptZ2nPMpQ,1vi9,342,I,90,73,False,False,True,True,grandmaster,14/03/2021
mWajlNUWRAOYTqEBPWYi3PSMzlookhM30ZDUQ1fA4hsajw,its aImost easy,419,I,106,88,False,False,False,False,grandmaster,14/03/2021
F2tiwBOSUQoKGB7DKLq2UrZwRHbVs5oyMcnZ7US11eV46A,DarkWin,447,I,115,108,False,False,False,False,grandmaster,14/03/2021
fnbK3PwzZkrs4QvuFNSBATQNtQCcH08iFC0Ojs3-BvrCew,O Duzão,364,I,290,284,True,False,False,False,grandmaster,14/03/2021
Khu3cnNVdvBLNTprY5d6rTN_3rdYVxkaLl0FtL6T6Roy_Jg,whatdoeslovemean,457,I,106,103,False,False,False,False,grandmaster,14/03/2021
GhmwAScTdcIdfiDOPedvQge0J5wOwWDCKiTqj4uHtvEMn6Q,serio,444,I,98,87,False,False,False,False,grandmaster,14/03/2021
cLqnuIJF7J45SN69x-PHOEfUwxY-4nm4fINPyvEF7dNPsfg,fred cachaça,437,I,159,127,True,False,False,False,grandmaster,14/03/2021
p1qeOj7Qt-2ikNjeeRBQBfo7yp_5Bx6r_GhzpwmdMGS10Q,Rag1,553,I,168,138,True,False,False,False,grandmaster,14/03/2021
aIr_QtZfYG8Za2x8h4tDwsbCoIQJjhWStC0xgwE3bnFWhq4,kessen spirit,351,I,103,80,False,False,False,False,grandmaster,14/03/2021
kFNU5fbsJWkXBuGe_1Udz-fd_H6McwkbA2_h_bWnp26v9Y6AlNpabJcklw,FA Sym,585,I,106,57,False,False,True,False,grandmaster,14/03/2021
NjsUbiBMlohA5jX5Ixo_gx8FPlZcSaBz9r6zjqrJu7Zs,bugino,565,I,77,70,False,False,False,False,grandmaster,14/03/2021
vcHTignuJbfc2wBaPp9fhIwqoNKx7Iw4hq3kE9XokuiZ,Krastyel1,384,I,55,54,False,False,False,False,grandmaster,14/03/2021
hlENzE6O6JTmU-cA1CrCK570_dLjT-XiJ28MsQn6id297A,Nanaite,385,I,137,117,False,False,False,False,grandmaster,14/03/2021
yTk1Y4o16Kmxydonvgoj2t-I41ezO36NtZIdrWLKDqTvMw,Rayan1,337,I,76,55,False,False,True,False,grandmaster,14/03/2021
swmYTyqCUNw_h7wPEWqUG0ZTJSwASyJq0zNyBi_-Q-MUDA,enel1,612,I,86,75,False,False,False,False,grandmaster,14/03/2021
A6rUOy6SzJeHBqVS4LsXGZpc1P0OeIj9EDcxOZpNraUy5g,deepest desire,503,I,100,71,True,False,False,True,grandmaster,14/03/2021
QFVBxtz7S9kRV83GuruEpqXLGfYRHLCNaBgyxlkEjJevdII,ayato,556,I,50,35,False,False,False,False,grandmaster,14/03/2021
seJp-xlnXXgA5hH_kwAu1zGag94iDoziJfIaVjU3Ywt5,Thanagar,352,I,138,122,False,False,True,False,grandmaster,14/03/2021
QAcI5vWdDTluyUZzbZ0ndAjkuqiclsWhROTOkzy6xitJXeA,Vladimir Broken,340,I,129,105,False,False,True,False,grandmaster,14/03/2021
55SG-VxKS5juIBsBS3xap1g2eGV_MnzKSw1bZmNH4iE1VIw,Não seja trolo,387,I,51,36,False,False,False,False,grandmaster,14/03/2021
03bMb0OUBgRGsesycJbyISE_Y2Davsg4GQ84xrxP5cdXKw,ysy a baby,631,I,101,79,False,False,False,False,grandmaster,14/03/2021
3lpFcD7XgZFMTgHQd1V4ZNp0l4TzTEklJ0zdcbhFE70-FA,stankie,383,I,111,100,False,False,False,False,grandmaster,14/03/2021
4OklFPezQOyaiBpVQ4qDGc-PzcoILsCP3XSZTI27BtPuTbI,Kat Fofoqueira,414,I,83,63,False,False,False,True,grandmaster,14/03/2021
2J5gzpSAFhzeNiIEsTtSKtsGMLur-m-xHNQG_ubFsl8rb5M,Catpoultr,584,I,254,234,True,False,False,False,grandmaster,14/03/2021
ZxoxOCSwp2sWypDuK5GxLGz4qVTl75vLsxixuOXKQigbf04,Olkaida,395,I,82,65,False,False,True,False,grandmaster,14/03/2021
B_ZwX6j1UQqTnpqVgisv1EgvtZermfaZr6eLYd529tVYphcn49x0ks-nvw,emerald kaizo,613,I,41,33,False,False,False,False,grandmaster,14/03/2021
X03d1F9DUkDF0L-iodsYStlyniOhhpO45HVur9CPmju0Mg,Rudebwoy1,512,I,119,99,False,False,False,False,grandmaster,14/03/2021
5S3sQjdOETePYz0epHhyA7qZwnZFuaecch2TzbmccBBVgyZfdlAQot5u9g,fghdlçffgjkl345,460,I,104,104,True,False,False,False,grandmaster,14/03/2021
Xihj9P3T6CSttKO7g5SniCUuFIuOxSW_7DKmQpHmBrMyJA,Bob o Construtor,403,I,84,74,False,False,False,False,grandmaster,14/03/2021
dY-4Fi7JKJx9_jBcZa7iTDkGqIofifKIaQ0E4lSRYvmwh2I,absolut1on,595,I,65,45,False,False,True,False,grandmaster,14/03/2021
Ry9sorClQFkh2rnvH9CGUAsOdUFYrNRYPUB0JmUUvKOV9z0,Hiseki,400,I,69,44,False,False,False,False,grandmaster,14/03/2021
4ZIhcnOvP_m4ItLyZcEEbv3ZEfNmYYcnrgBP-RIjvuYYaV4,zaca1,591,I,136,110,False,False,False,False,grandmaster,14/03/2021
EUv3fyyCW_XgWo4lCBDeFKHC1NOEfm2IUWCAb1E9PpEwqWc,violinist,409,I,71,60,False,False,False,False,grandmaster,14/03/2021
PFgdLStWI3ThYy3hj-P2bmXciWabSv8RbgmsFI8QLsxg,kTs ScheffeR FtW,339,I,97,78,False,False,True,False,grandmaster,14/03/2021
mJCFkxOlq3NKrTdABbkJD20R8GumeE7e75PckYCW3yLG8Pg,Hizo,345,I,105,93,False,False,False,False,grandmaster,14/03/2021
ZdSs_oewCe2fcwz2Yc6xuS3Z4vuZAQlgD-Opm2r70ZweRe0,Kauri,504,I,57,36,False,False,False,False,challenger,14/03/2021
5wt5rmWSOZRtolcOwpJHt4y_eq9_Z9GGzhf1LOIASSmqiQ,BRONX AK TROVÃO,348,I,157,126,False,False,True,False,challenger,14/03/2021
VhUWtUHuERh9vNaReiJm-zePTSvZqTmlRq-hrmTMIaOG,Riven DueIista,334,I,42,29,False,False,False,False,challenger,14/03/2021
e2e-clMEWADDMfDjnWc50Dzggz_W-AcMNMqrWMLKwxxBAio,D Xebec,405,I,184,180,False,False,True,False,challenger,14/03/2021
FndqjUUq7UNy8oiMludVAGGP1JhCZ8kD2uYJmt9jC15K,Marfz,421,I,94,65,False,False,False,False,challenger,14/03/2021
e3LRNtcy_v9kATyxbIQXAnifAZ3zPxyXgzh-STSsRHCZSg,TwTV TwoSundey ,379,I,50,38,False,False,False,False,challenger,14/03/2021
swmYTyqCUNw_h7wPEWqUG0ZTJSwASyJq0zNyBi_-Q-MUDA,enel1,612,I,86,75,False,False,False,False,challenger,14/03/2021
yWgBT1nZkHLd7xFR96HQStnlyiOd2RLbzAz11xjGrvjo_w,É O BIGPIG KRL,325,I,93,93,False,False,True,False,challenger,14/03/2021
sG2vpJpv18OraTzESwoHhG9N5OcL-3CEgGvB0nz3LBZdRJk,pokertrucohanabi,524,I,46,26,False,False,True,True,challenger,14/03/2021
X2DaXC5DuIKPbdpds7VaaYT0Gh1OgFqRJ-p3WOg-ZrqepA,Mestre Cansado,323,I,283,276,False,False,True,False,challenger,14/03/2021
8NmUf8rYtiYFcIWLVXfP-35Vheyg_NJpOj1r44BR3nSZIA,Gëds,378,I,54,46,False,False,True,False,challenger,14/03/2021
